channel_id,site_store,region,store_type,urbanization,b2b_b2c
TGPP,60000078,KVMN,Độc lập,Khác,B2B
TGPP,60000080,KVMN,Độc lập,Khác,B2B
TGPP,60000082,KVMN,Độc lập,Khác,B2B
TGPP,60000083,KVMN,Độc lập,Khác,B2B
TGPP,60000084,KVMN,Độc lập,Khác,B2B
TGPP,60000086,KVMN,Độc lập,Khác,B2B
TGPP,60000088,KVMN,Độc lập,Khác,B2B
TGPP,60000089,KVMN,Độc lập,Khác,B2B
TGPP,60000090,KVMN,Độc lập,Khác,B2B
TGPP,60000091,KVMN,Độc lập,Khác,B2B
TGPP,60000094,KVMN,Độc lập,Khác,B2B
TGPP,60000096,KVMN,Độc lập,Khác,B2B
TGPP,60000097,KVMN,Độc lập,Khác,B2B
TGPP,60000098,KVMN,Độc lập,Khác,B2B
TGPP,60000099,KVMN,Độc lập,Khác,B2B
TGPP,60000101,KVMN,Độc lập,Khác,B2B
TGPP,60000103,KVMN,Độc lập,Khác,B2B
TGPP,60000106,KVMN,Độc lập,Khác,B2B
TGPP,60000107,KVMN,Độc lập,Khác,B2B
TGPP,60000108,KVMN,Độc lập,Khác,B2B
TGPP,60000109,KVMN,Độc lập,Khác,B2B
TGPP,60000112,KVMN,Độc lập,Khác,B2B
TGPP,60000113,KVMN,Độc lập,Khác,B2B
TGPP,60000114,KVMN,Độc lập,Khác,B2B
TGPP,60000115,KVMN,Độc lập,Khác,B2B
TGPP,60000116,KVMN,Độc lập,Khác,B2B
TGPP,60000117,KVMN,Độc lập,Khác,B2B
TGPP,60000120,KVMN,Độc lập,Khác,B2B
TGPP,60000121,KVMN,Độc lập,Khác,B2B
TGPP,60000122,KVMN,Độc lập,Khác,B2B
TGPP,60000123,KVMN,Độc lập,Khác,B2B
TGPP,60000124,KVMN,Độc lập,Khác,B2B
TGPP,60000125,KVMN,Độc lập,Khác,B2B
TGPP,60000127,KVMN,Độc lập,Khác,B2B
TGPP,60000128,KVMN,Độc lập,Khác,B2B
TGPP,60000131,KVMN,Độc lập,Khác,B2B
TGPP,60000134,KVMN,Độc lập,Khác,B2B
TGPP,60000135,KVMN,Độc lập,Khác,B2B
TGPP,60000136,KVMN,Độc lập,Khác,B2B
TGPP,60000137,KVMN,Độc lập,Khác,B2B
TGPP,60000138,KVMN,Độc lập,Khác,B2B
TGPP,60000140,KVMN,Độc lập,Khác,B2B
TGPP,60000141,KVMN,Độc lập,Khác,B2B
TGPP,60000142,KVMN,Độc lập,Khác,B2B
TGPP,60000143,KVMN,Độc lập,Khác,B2B
TGPP,60000148,KVMN,Độc lập,Khác,B2B
TGPP,60000149,KVMN,Độc lập,Khác,B2B
TGPP,60000150,KVMN,Độc lập,Khác,B2B
TGPP,60000153,KVMN,Độc lập,Khác,B2B
TGPP,60000155,KVMN,Độc lập,Khác,B2B
TGPP,60000156,KVMN,Độc lập,Khác,B2B
TGPP,60000159,KVMN,Độc lập,Khác,B2B
TGPP,60000161,KVMN,Độc lập,Khác,B2B
TGPP,60000162,KVMN,Độc lập,Khác,B2B
TGPP,60000163,KVMN,Độc lập,Khác,B2B
TGPP,60000164,KVMN,Độc lập,Khác,B2B
TGPP,60000165,KVMN,Độc lập,Khác,B2B
TGPP,60000167,KVMN,Độc lập,Khác,B2B
TGPP,60000170,KVMN,Độc lập,Khác,B2B
TGPP,60000171,KVMN,Độc lập,Khác,B2B
TGPP,60000172,KVMN,Độc lập,Khác,B2B
TGPP,60000174,KVMN,Độc lập,Khác,B2B
TGPP,60000175,KVMN,Độc lập,Khác,B2B
TGPP,60000177,KVMN,Độc lập,Khác,B2B
TGPP,60000178,KVMN,Độc lập,Khác,B2B
TGPP,60000179,KVMN,Độc lập,Khác,B2B
TGPP,60000180,KVMN,Độc lập,Khác,B2B
TGPP,60000182,KVMN,Độc lập,Khác,B2B
TGPP,60000184,KVMN,Độc lập,Khác,B2B
TGPP,60000186,KVMN,Độc lập,Khác,B2B
TGPP,60000189,KVMN,Độc lập,Khác,B2B
TGPP,60000191,KVMN,Độc lập,Khác,B2B
TGPP,60000192,KVMN,Độc lập,Khác,B2B
TGPP,60000193,KVMN,Độc lập,Khác,B2B
TGPP,60000194,KVMN,Độc lập,Khác,B2B
TGPP,60000195,KVMN,Độc lập,Khác,B2B
TGPP,60000197,KVMN,Độc lập,Khác,B2B
TGPP,60000200,KVMN,Độc lập,Khác,B2B
TGPP,60000204,KVMN,Độc lập,Khác,B2B
TGPP,60000205,KVMN,Độc lập,Khác,B2B
TGPP,60000206,KVMN,Độc lập,Khác,B2B
TGPP,60000207,KVMN,Độc lập,Khác,B2B
TGPP,60000208,KVMN,Độc lập,Khác,B2B
TGPP,60000209,KVMN,Độc lập,Khác,B2B
TGPP,60000210,KVMN,Độc lập,Khác,B2B
TGPP,60000211,KVMN,Độc lập,Khác,B2B
TGPP,60000213,KVMN,Độc lập,Khác,B2B
TGPP,60000214,KVMN,Độc lập,Khác,B2B
TGPP,60000215,KVMN,Độc lập,Khác,B2B
TGPP,60000216,KVMN,Độc lập,Khác,B2B
TGPP,60000217,KVMN,Độc lập,Khác,B2B
TGPP,60000218,KVMN,Độc lập,Khác,B2B
TGPP,60000220,KVMN,Độc lập,Khác,B2B
TGPP,60000223,KVMN,Độc lập,Khác,B2B
TGPP,60000228,KVMN,Độc lập,Khác,B2B
TGPP,60000229,KVMN,Độc lập,Khác,B2B
TGPP,60000230,KVMN,Độc lập,Khác,B2B
TGPP,60000231,KVMN,Độc lập,Khác,B2B
TGPP,60000232,KVMN,Độc lập,Khác,B2B
TGPP,60000233,KVMN,Độc lập,Khác,B2B
TGPP,60000234,KVMN,Độc lập,Khác,B2B
TGPP,60000235,KVMN,Độc lập,Khác,B2B
TGPP,60000236,KVMN,Độc lập,Khác,B2B
TGPP,60000237,KVMN,Độc lập,Khác,B2B
TGPP,60000238,KVMN,Độc lập,Khác,B2B
TGPP,60000239,KVMN,Độc lập,Khác,B2B
TGPP,60000240,KVMN,Độc lập,Khác,B2B
TGPP,60000241,KVMN,Độc lập,Khác,B2B
TGPP,60000242,KVMN,Độc lập,Khác,B2B
TGPP,60000243,KVMN,Độc lập,Khác,B2B
TGPP,60000244,KVMN,Độc lập,Khác,B2B
TGPP,60000245,KVMN,Độc lập,Khác,B2B
TGPP,60000247,KVMN,Độc lập,Khác,B2B
TGPP,60000249,KVMN,Độc lập,Khác,B2B
TGPP,60000250,KVMN,Độc lập,Khác,B2B
TGPP,60000252,KVMN,Độc lập,Khác,B2B
TGPP,60000253,KVMN,Độc lập,Khác,B2B
TGPP,60000255,KVMN,Độc lập,Khác,B2B
TGPP,60000258,KVMN,Độc lập,Khác,B2B
TGPP,60000261,KVMN,Độc lập,Khác,B2B
TGPP,60000264,KVMN,Độc lập,Khác,B2B
TGPP,60000265,KVMN,Độc lập,Khác,B2B
TGPP,60000266,KVMN,Độc lập,Khác,B2B
TGPP,60000267,KVMN,Độc lập,Khác,B2B
TGPP,60000268,KVMN,Độc lập,Khác,B2B
TGPP,60000269,KVMN,Độc lập,Khác,B2B
TGPP,60000270,KVMN,Độc lập,Khác,B2B
TGPP,60000271,KVMN,Độc lập,Khác,B2B
TGPP,60000272,KVMN,Độc lập,Khác,B2B
TGPP,60000274,KVMN,Độc lập,Khác,B2B
TGPP,60000275,KVMN,Độc lập,Khác,B2B
TGPP,60000279,KVMN,Độc lập,Khác,B2B
TGPP,60000281,KVMN,Độc lập,Khác,B2B
TGPP,60000282,KVMN,Độc lập,Khác,B2B
TGPP,60000285,KVMN,Độc lập,Khác,B2B
TGPP,60000286,KVMN,Độc lập,Khác,B2B
TGPP,60000287,KVMN,Độc lập,Khác,B2B
TGPP,60000288,KVMN,Độc lập,Khác,B2B
TGPP,60000289,KVMN,Độc lập,Khác,B2B
TGPP,60000292,KVMN,Độc lập,Khác,B2B
TGPP,60000294,KVMN,Độc lập,Khác,B2B
TGPP,60000296,KVMN,Độc lập,Khác,B2B
TGPP,60000297,KVMN,Độc lập,Khác,B2B
TGPP,60000298,KVMN,Độc lập,Khác,B2B
TGPP,60000302,KVMN,Độc lập,Khác,B2B
TGPP,60000303,KVMN,Độc lập,Khác,B2B
TGPP,60000304,KVMN,Độc lập,Khác,B2B
TGPP,60000305,KVMN,Độc lập,Khác,B2B
TGPP,60000306,KVMN,Độc lập,Khác,B2B
TGPP,60000307,KVMN,Độc lập,Khác,B2B
TGPP,60000308,KVMN,Độc lập,Khác,B2B
TGPP,60000309,KVMN,Độc lập,Khác,B2B
TGPP,60000311,KVMN,Độc lập,Khác,B2B
TGPP,60000313,KVMN,Độc lập,Khác,B2B
TGPP,60000314,KVMN,Độc lập,Khác,B2B
TGPP,60000315,KVMN,Độc lập,Khác,B2B
TGPP,60000316,KVMN,Độc lập,Khác,B2B
TGPP,60000317,KVMN,Độc lập,Khác,B2B
TGPP,60000318,KVMN,Độc lập,Khác,B2B
TGPP,60000320,KVMN,Độc lập,Khác,B2B
TGPP,60000321,KVMN,Độc lập,Khác,B2B
TGPP,60000322,KVMN,Độc lập,Khác,B2B
TGPP,60000324,KVMN,Độc lập,Khác,B2B
TGPP,60000325,KVMN,Độc lập,Khác,B2B
TGPP,60000326,KVMN,Độc lập,Khác,B2B
TGPP,60000329,KVMN,Độc lập,Khác,B2B
TGPP,60000330,KVMN,Độc lập,Khác,B2B
TGPP,60000331,KVMN,Độc lập,Khác,B2B
TGPP,60000332,KVMN,Độc lập,Khác,B2B
TGPP,60000337,KVMN,Độc lập,Khác,B2B
TGPP,60000338,KVMN,Độc lập,Khác,B2B
TGPP,60000339,KVMN,Độc lập,Khác,B2B
TGPP,60000340,KVMN,Độc lập,Khác,B2B
TGPP,60000341,KVMN,Độc lập,Khác,B2B
TGPP,60000343,KVMN,Độc lập,Khác,B2B
TGPP,60000344,KVMN,Độc lập,Khác,B2B
TGPP,60000345,KVMN,Độc lập,Khác,B2B
TGPP,60000346,KVMN,Độc lập,Khác,B2B
TGPP,60000347,KVMN,Độc lập,Khác,B2B
TGPP,60000348,KVMN,Độc lập,Khác,B2B
TGPP,60000349,KVMN,Độc lập,Khác,B2B
TGPP,60000350,KVMN,Độc lập,Khác,B2B
TGPP,60000351,KVMN,Độc lập,Khác,B2B
TGPP,60000352,KVMN,Độc lập,Khác,B2B
TGPP,60000353,KVMN,Độc lập,Khác,B2B
TGPP,60000355,KVMN,Độc lập,Khác,B2B
TGPP,60000356,KVMN,Độc lập,Khác,B2B
TGPP,60000357,KVMN,Độc lập,Khác,B2B
TGPP,60000358,KVMN,Độc lập,Khác,B2B
TGPP,60000359,KVMN,Độc lập,Khác,B2B
TGPP,60000360,KVMN,Độc lập,Khác,B2B
TGPP,60000361,KVMN,Độc lập,Khác,B2B
TGPP,60000362,KVMN,Độc lập,Khác,B2B
TGPP,60000363,KVMN,Độc lập,Khác,B2B
TGPP,60000364,KVMN,Độc lập,Khác,B2B
TGPP,60000365,KVMN,Độc lập,Khác,B2B
TGPP,60000366,KVMN,Độc lập,Khác,B2B
TGPP,60000369,KVMN,Độc lập,Khác,B2B
TGPP,60000370,KVMN,Độc lập,Khác,B2B
TGPP,60000371,KVMN,Độc lập,Khác,B2B
TGPP,60000372,KVMN,Độc lập,Khác,B2B
TGPP,60000373,KVMN,Độc lập,Khác,B2B
TGPP,60000374,KVMN,Độc lập,Khác,B2B
TGPP,60000375,KVMN,Độc lập,Khác,B2B
TGPP,60000376,KVMN,Độc lập,Khác,B2B
TGPP,60000379,KVMN,Độc lập,Khác,B2B
TGPP,60000380,KVMN,Độc lập,Khác,B2B
TGPP,60000382,KVMN,Độc lập,Khác,B2B
TGPP,60000383,KVMN,Độc lập,Khác,B2B
TGPP,60000384,KVMN,Độc lập,Khác,B2B
TGPP,60000385,KVMN,Độc lập,Khác,B2B
TGPP,60000386,KVMN,Độc lập,Khác,B2B
TGPP,60000387,KVMN,Độc lập,Khác,B2B
TGPP,60000388,KVMN,Độc lập,Khác,B2B
TGPP,60000389,KVMN,Độc lập,Khác,B2B
TGPP,60000390,KVMN,Độc lập,Khác,B2B
TGPP,60000393,KVMN,Độc lập,Khác,B2B
TGPP,60000394,KVMN,Độc lập,Khác,B2B
TGPP,60000396,KVMN,Độc lập,Khác,B2B
TGPP,60000397,KVMN,Độc lập,Khác,B2B
TGPP,60000398,KVMN,Độc lập,Khác,B2B
TGPP,60000399,KVMN,Độc lập,Khác,B2B
TGPP,60000400,KVMN,Độc lập,Khác,B2B
TGPP,60000401,KVMN,Độc lập,Khác,B2B
TGPP,60000402,KVMN,Độc lập,Khác,B2B
TGPP,60000405,KVMN,Độc lập,Khác,B2B
TGPP,60000408,KVMN,Độc lập,Khác,B2B
TGPP,60000409,KVMN,Độc lập,Khác,B2B
TGPP,60000410,KVMN,Độc lập,Khác,B2B
TGPP,60000415,KVMN,Độc lập,Khác,B2B
TGPP,60000416,KVMN,Độc lập,Khác,B2B
TGPP,60000417,KVMN,Độc lập,Khác,B2B
TGPP,60000421,KVMN,Độc lập,Khác,B2B
TGPP,60000422,KVMN,Độc lập,Khác,B2B
TGPP,60000423,KVMN,Độc lập,Khác,B2B
TGPP,60000426,KVMN,Độc lập,Khác,B2B
TGPP,60000428,KVMN,Độc lập,Khác,B2B
TGPP,60000429,KVMN,Độc lập,Khác,B2B
TGPP,60000430,KVMN,Độc lập,Khác,B2B
TGPP,60000431,KVMN,Độc lập,Khác,B2B
TGPP,60000432,KVMN,Độc lập,Khác,B2B
TGPP,60000433,KVMN,Độc lập,Khác,B2B
TGPP,60000434,KVMN,Độc lập,Khác,B2B
TGPP,60000436,KVMN,Độc lập,Khác,B2B
TGPP,60000439,KVMN,Độc lập,Khác,B2B
TGPP,60000441,KVMN,Độc lập,Khác,B2B
TGPP,60000442,KVMN,Độc lập,Khác,B2B
TGPP,60000443,KVMN,Độc lập,Khác,B2B
TGPP,60000445,KVMN,Độc lập,Khác,B2B
TGPP,60000446,KVMN,Độc lập,Khác,B2B
TGPP,60000448,KVMN,Độc lập,Khác,B2B
TGPP,60000449,KVMN,Độc lập,Khác,B2B
TGPP,60000452,KVMN,Độc lập,Khác,B2B
TGPP,60000454,KVMN,Độc lập,Khác,B2B
TGPP,60000455,KVMN,Độc lập,Khác,B2B
TGPP,60000456,KVMN,Độc lập,Khác,B2B
TGPP,60000457,KVMN,Độc lập,Khác,B2B
TGPP,60000459,KVMN,Độc lập,Khác,B2B
TGPP,60000461,KVMN,Độc lập,Khác,B2B
TGPP,60000462,KVMN,Độc lập,Khác,B2B
TGPP,60000463,KVMN,Độc lập,Khác,B2B
TGPP,60000464,KVMN,Độc lập,Khác,B2B
TGPP,60000465,KVMN,Độc lập,Khác,B2B
TGPP,60000468,KVMN,Độc lập,Khác,B2B
TGPP,60000472,KVMN,Độc lập,Khác,B2B
TGPP,60000475,KVMN,Độc lập,Khác,B2B
TGPP,60000476,KVMN,Độc lập,Khác,B2B
TGPP,60000477,KVMN,Độc lập,Khác,B2B
TGPP,60000478,KVMN,Độc lập,Khác,B2B
TGPP,60000479,KVMN,Độc lập,Khác,B2B
TGPP,60000480,KVMN,Độc lập,Khác,B2B
TGPP,60000484,KVMN,Độc lập,Khác,B2B
TGPP,60000485,KVMN,Độc lập,Khác,B2B
TGPP,60000487,KVMN,Độc lập,Khác,B2B
TGPP,60000488,KVMN,Độc lập,Khác,B2B
TGPP,60000489,KVMN,Độc lập,Khác,B2B
TGPP,60000490,KVMN,Độc lập,Khác,B2B
TGPP,60000491,KVMN,Độc lập,Khác,B2B
TGPP,60000492,KVMN,Độc lập,Khác,B2B
TGPP,60000493,KVMN,Độc lập,Khác,B2B
TGPP,60000494,KVMN,Độc lập,Khác,B2B
TGPP,60000496,KVMN,Độc lập,Khác,B2B
TGPP,60000497,KVMN,Độc lập,Khác,B2B
TGPP,60000498,KVMN,Độc lập,Khác,B2B
TGPP,60000502,KVMN,Độc lập,Khác,B2B
TGPP,60000505,KVMN,Độc lập,Khác,B2B
TGPP,60000507,KVMN,Độc lập,Khác,B2B
TGPP,60000508,KVMN,Độc lập,Khác,B2B
TGPP,60000509,KVMN,Độc lập,Khác,B2B
TGPP,60000510,KVMN,Độc lập,Khác,B2B
TGPP,60000511,KVMN,Độc lập,Khác,B2B
TGPP,60000512,KVMN,Độc lập,Khác,B2B
TGPP,60000513,KVMN,Độc lập,Khác,B2B
TGPP,60000514,KVMN,Độc lập,Khác,B2B
TGPP,60000515,KVMN,Độc lập,Khác,B2B
TGPP,60000517,KVMN,Độc lập,Khác,B2B
TGPP,60000519,KVMN,Độc lập,Khác,B2B
TGPP,60000520,KVMN,Độc lập,Khác,B2B
TGPP,60000521,KVMN,Độc lập,Khác,B2B
TGPP,60000522,KVMN,Độc lập,Khác,B2B
TGPP,60000523,KVMN,Độc lập,Khác,B2B
TGPP,60000524,KVMN,Độc lập,Khác,B2B
TGPP,60000525,KVMN,Độc lập,Khác,B2B
TGPP,60000528,KVMN,Độc lập,Khác,B2B
TGPP,60000529,KVMN,Độc lập,Khác,B2B
TGPP,60000530,KVMN,Độc lập,Khác,B2B
TGPP,60000531,KVMN,Độc lập,Khác,B2B
TGPP,60000532,KVMN,Độc lập,Khác,B2B
TGPP,60000605,KVMN,Độc lập,Khác,B2B
TGPP,60000607,KVMN,Độc lập,Khác,B2B
TGPP,60000609,KVMN,Độc lập,Khác,B2B
TGPP,60000610,KVMN,Độc lập,Khác,B2B
TGPP,60000611,KVMN,Độc lập,Khác,B2B
TGPP,60000612,KVMN,Độc lập,Khác,B2B
TGPP,60000613,KVMN,Độc lập,Khác,B2B
TGPP,60000614,KVMN,Độc lập,Khác,B2B
TGPP,60000615,KVMN,Độc lập,Khác,B2B
TGPP,60000616,KVMN,Độc lập,Khác,B2B
TGPP,60000618,KVMN,Độc lập,Khác,B2B
TGPP,60000619,KVMN,Độc lập,Khác,B2B
TGPP,60000620,KVMN,Độc lập,Khác,B2B
TGPP,60000621,KVMN,Độc lập,Khác,B2B
TGPP,60000622,KVMN,Độc lập,Khác,B2B
TGPP,60000641,KVMN,Độc lập,Khác,B2B
TGPP,60000642,KVMN,Độc lập,Khác,B2B
TGPP,60000646,KVMT,Độc lập,Khác,B2B
TGPP,60000654,KVMT,Độc lập,Khác,B2B
TGPP,60000655,KVMT,Độc lập,Khác,B2B
TGPP,60000656,KVMT,Độc lập,Khác,B2B
TGPP,60000658,KVMT,Độc lập,Khác,B2B
TGPP,60000659,KVMT,Độc lập,Khác,B2B
TGPP,60000660,KVMT,Độc lập,Khác,B2B
TGPP,60000662,KVMT,Độc lập,Khác,B2B
TGPP,60000664,KVMT,Độc lập,Khác,B2B
TGPP,60000665,KVMT,Độc lập,Khác,B2B
TGPP,60000666,KVMT,Độc lập,Khác,B2B
TGPP,60000668,KVMT,Độc lập,Khác,B2B
TGPP,60000669,KVMT,Độc lập,Khác,B2B
TGPP,60000673,KVMT,Độc lập,Khác,B2B
TGPP,60000675,KVMT,Độc lập,Khác,B2B
TGPP,60000677,KVMT,Độc lập,Khác,B2B
TGPP,60000679,KVMT,Độc lập,Khác,B2B
TGPP,60000682,KVMT,Độc lập,Khác,B2B
TGPP,60000683,KVMT,Độc lập,Khác,B2B
TGPP,60000684,KVMT,Độc lập,Khác,B2B
TGPP,60000685,KVMT,Độc lập,Khác,B2B
TGPP,60000686,KVMT,Độc lập,Khác,B2B
TGPP,60000687,KVMT,Độc lập,Khác,B2B
TGPP,60000689,KVMT,Độc lập,Khác,B2B
TGPP,60000690,KVMT,Độc lập,Khác,B2B
TGPP,60000691,KVMT,Độc lập,Khác,B2B
TGPP,60000692,KVMT,Độc lập,Khác,B2B
TGPP,60000693,KVMT,Độc lập,Khác,B2B
TGPP,60000695,KVMT,Độc lập,Khác,B2B
TGPP,60000696,KVMT,Độc lập,Khác,B2B
TGPP,60000698,KVMT,Độc lập,Khác,B2B
TGPP,60000699,KVMT,Độc lập,Khác,B2B
TGPP,60000702,KVMT,Độc lập,Khác,B2B
TGPP,60000704,KVMT,Độc lập,Khác,B2B
TGPP,60000705,KVMT,Độc lập,Khác,B2B
TGPP,60000707,KVMT,Độc lập,Khác,B2B
TGPP,60000708,KVMT,Độc lập,Khác,B2B
TGPP,60000709,KVMT,Độc lập,Khác,B2B
TGPP,60000712,KVMT,Độc lập,Khác,B2B
TGPP,60000714,KVMT,Độc lập,Khác,B2B
TGPP,60000718,KVMT,Độc lập,Khác,B2B
TGPP,60000720,KVMT,Độc lập,Khác,B2B
TGPP,60000724,KVMT,Độc lập,Khác,B2B
TGPP,60000725,KVMT,Độc lập,Khác,B2B
TGPP,60000726,KVMT,Độc lập,Khác,B2B
TGPP,60000727,KVMT,Độc lập,Khác,B2B
TGPP,60000728,KVMT,Độc lập,Khác,B2B
TGPP,60000729,KVMT,Độc lập,Khác,B2B
TGPP,60000730,KVMT,Độc lập,Khác,B2B
TGPP,60000732,KVMT,Độc lập,Khác,B2B
TGPP,60000733,KVMT,Độc lập,Khác,B2B
TGPP,60000734,KVMT,Độc lập,Khác,B2B
TGPP,60000735,KVMT,Độc lập,Khác,B2B
TGPP,60000736,KVMT,Độc lập,Khác,B2B
TGPP,60000737,KVMT,Độc lập,Khác,B2B
TGPP,60000738,KVMT,Độc lập,Khác,B2B
TGPP,60000739,KVMT,Độc lập,Khác,B2B
TGPP,60000741,KVMT,Độc lập,Khác,B2B
TGPP,60000742,KVMT,Độc lập,Khác,B2B
TGPP,60000744,KVMT,Độc lập,Khác,B2B
TGPP,60000747,KVMT,Độc lập,Khác,B2B
TGPP,60000749,KVMT,Độc lập,Khác,B2B
TGPP,60000750,KVMT,Độc lập,Khác,B2B
TGPP,60000751,KVMT,Độc lập,Khác,B2B
TGPP,60000754,KVMT,Độc lập,Khác,B2B
TGPP,60000755,KVMT,Độc lập,Khác,B2B
TGPP,60000756,KVMT,Độc lập,Khác,B2B
TGPP,60000757,KVMT,Độc lập,Khác,B2B
TGPP,60000760,KVMT,Độc lập,Khác,B2B
TGPP,60000761,KVMT,Độc lập,Khác,B2B
TGPP,60000762,KVMT,Độc lập,Khác,B2B
TGPP,60000763,KVMT,Độc lập,Khác,B2B
TGPP,60000764,KVMT,Độc lập,Khác,B2B
TGPP,60000765,KVMT,Độc lập,Khác,B2B
TGPP,60000766,KVMT,Độc lập,Khác,B2B
TGPP,60000767,KVMT,Độc lập,Khác,B2B
TGPP,60000769,KVMT,Độc lập,Khác,B2B
TGPP,60000770,KVMT,Độc lập,Khác,B2B
TGPP,60000771,KVMT,Độc lập,Khác,B2B
TGPP,60000772,KVMT,Độc lập,Khác,B2B
TGPP,60000773,KVMT,Độc lập,Khác,B2B
TGPP,60000774,KVMT,Độc lập,Khác,B2B
TGPP,60000775,KVMT,Độc lập,Khác,B2B
TGPP,60000776,KVMT,Độc lập,Khác,B2B
TGPP,60000777,KVMT,Độc lập,Khác,B2B
TGPP,60000778,KVMT,Độc lập,Khác,B2B
TGPP,60000782,KVMT,Độc lập,Khác,B2B
TGPP,60000784,KVMT,Độc lập,Khác,B2B
TGPP,60000786,KVMT,Độc lập,Khác,B2B
TGPP,60000787,KVMT,Độc lập,Khác,B2B
TGPP,60000788,KVMT,Độc lập,Khác,B2B
TGPP,60000789,KVMT,Độc lập,Khác,B2B
TGPP,60000790,KVMT,Độc lập,Khác,B2B
TGPP,60000791,KVMT,Độc lập,Khác,B2B
TGPP,60000793,KVMT,Độc lập,Khác,B2B
TGPP,60000794,KVMT,Độc lập,Khác,B2B
TGPP,60000795,KVMT,Độc lập,Khác,B2B
TGPP,60000803,KVMT,Độc lập,Khác,B2B
TGPP,60000806,KVMT,Độc lập,Khác,B2B
TGPP,60000807,KVMT,Độc lập,Khác,B2B
TGPP,60000814,KVMT,Độc lập,Khác,B2B
TGPP,60000816,KVMT,Độc lập,Khác,B2B
TGPP,60000817,KVMT,Độc lập,Khác,B2B
TGPP,60000818,KVMT,Độc lập,Khác,B2B
TGPP,60000821,KVMT,Độc lập,Khác,B2B
TGPP,60000822,KVMT,Độc lập,Khác,B2B
TGPP,60000823,KVMT,Độc lập,Khác,B2B
TGPP,60000824,KVMT,Độc lập,Khác,B2B
TGPP,60000825,KVMT,Độc lập,Khác,B2B
TGPP,60000829,KVMT,Độc lập,Khác,B2B
TGPP,60000830,KVMT,Độc lập,Khác,B2B
TGPP,60000831,KVMT,Độc lập,Khác,B2B
TGPP,60000832,KVMT,Độc lập,Khác,B2B
TGPP,60000833,KVMT,Độc lập,Khác,B2B
TGPP,60000834,KVMT,Độc lập,Khác,B2B
TGPP,60000836,KVMT,Độc lập,Khác,B2B
TGPP,60000840,KVMT,Độc lập,Khác,B2B
TGPP,60000841,KVMT,Độc lập,Khác,B2B
TGPP,60000842,KVMT,Độc lập,Khác,B2B
TGPP,60000845,KVMT,Độc lập,Khác,B2B
TGPP,60000846,KVMT,Độc lập,Khác,B2B
TGPP,60000847,KVMT,Độc lập,Khác,B2B
TGPP,60000849,KVMT,Độc lập,Khác,B2B
TGPP,60000853,KVMT,Độc lập,Khác,B2B
TGPP,60000854,KVMT,Độc lập,Khác,B2B
TGPP,60000855,KVMT,Độc lập,Khác,B2B
TGPP,60000856,KVMT,Độc lập,Khác,B2B
TGPP,60000857,KVMT,Độc lập,Khác,B2B
TGPP,60000858,KVMT,Độc lập,Khác,B2B
TGPP,60000859,KVMT,Độc lập,Khác,B2B
TGPP,60000867,KVMT,Độc lập,Khác,B2B
TGPP,60000869,KVMT,Độc lập,Khác,B2B
TGPP,60000871,KVMT,Độc lập,Khác,B2B
TGPP,60000872,KVMT,Độc lập,Khác,B2B
TGPP,60000873,KVMT,Độc lập,Khác,B2B
TGPP,60000876,KVMT,Độc lập,Khác,B2B
TGPP,60000877,KVMT,Độc lập,Khác,B2B
TGPP,60000878,KVMT,Độc lập,Khác,B2B
TGPP,60000879,KVMT,Độc lập,Khác,B2B
TGPP,60000885,KVMT,Độc lập,Khác,B2B
TGPP,60000888,KVMT,Độc lập,Khác,B2B
TGPP,60000889,KVMT,Độc lập,Khác,B2B
TGPP,60000892,KVMT,Độc lập,Khác,B2B
TGPP,60000894,KVMT,Độc lập,Khác,B2B
TGPP,60000895,KVMT,Độc lập,Khác,B2B
TGPP,60000896,KVMT,Độc lập,Khác,B2B
TGPP,60000898,KVMT,Độc lập,Khác,B2B
TGPP,60000899,KVMT,Độc lập,Khác,B2B
TGPP,60000900,KVMT,Độc lập,Khác,B2B
TGPP,60000903,KVMT,Độc lập,Khác,B2B
TGPP,60000906,KVMT,Độc lập,Khác,B2B
TGPP,60000907,KVMT,Độc lập,Khác,B2B
TGPP,60000908,KVMT,Độc lập,Khác,B2B
TGPP,60000910,KVMT,Độc lập,Khác,B2B
TGPP,60000913,KVMN,Độc lập,Khác,B2B
TGPP,60000915,KVMT,Độc lập,Khác,B2B
TGPP,60000920,KVTN,Độc lập,Khác,B2B
TGPP,60000922,KVTN,Độc lập,Khác,B2B
TGPP,60000925,KVTN,Độc lập,Khác,B2B
TGPP,60000929,KVTN,Độc lập,Khác,B2B
TGPP,60000930,KVTN,Độc lập,Khác,B2B
TGPP,60000931,KVTN,Độc lập,Khác,B2B
TGPP,60000933,KVTN,Độc lập,Khác,B2B
TGPP,60000937,KVTN,Độc lập,Khác,B2B
TGPP,60000939,KVTN,Độc lập,Khác,B2B
TGPP,60000943,KVTN,Độc lập,Khác,B2B
TGPP,60000944,KVTN,Độc lập,Khác,B2B
TGPP,60000945,KVTN,Độc lập,Khác,B2B
TGPP,60000946,KVTN,Độc lập,Khác,B2B
TGPP,60000947,KVTN,Độc lập,Khác,B2B
TGPP,60000948,KVTN,Độc lập,Khác,B2B
TGPP,60000949,KVTN,Độc lập,Khác,B2B
TGPP,60000950,KVTN,Độc lập,Khác,B2B
TGPP,60000951,KVTN,Độc lập,Khác,B2B
