site_store,region,store_type,urbanization,b2b_b2c,region_enc,urbanization_enc,is_b2b_b2c,store_Khác,store_Online,store_Pop - up,store_Siêu thị,store_Store In Store,store_Trong mall,store_Độc lập
60001130,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60001131,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60001134,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60001135,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60001138,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60001146,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60001147,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60001148,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60001150,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60001151,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60001152,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60001154,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60001169,KVMT,Độc lập,Khác,B2B,3,0,0,False,False,False,False,False,False,True
60001170,KVMT,Độc lập,Khác,B2B,3,0,0,False,False,False,False,False,False,True
60001195,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60001198,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001200,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001202,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001204,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001205,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001206,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001209,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001210,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001212,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001213,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001216,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001224,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001225,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001226,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001227,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001230,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001233,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001237,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001238,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001242,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001244,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001245,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001246,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001247,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001249,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001251,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001252,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001253,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001254,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001255,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001259,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001262,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001263,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001266,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001267,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001270,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001271,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001272,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001273,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001274,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001275,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001276,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001281,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001285,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001291,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001296,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001303,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001305,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001306,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001309,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001312,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001313,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001315,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001316,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001318,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001321,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001323,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001324,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001326,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001328,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001330,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001331,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001332,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001340,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001342,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001346,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001353,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60001354,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60001355,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60001359,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60001360,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60001364,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60001365,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60001368,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60001369,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60001374,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001375,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60001383,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60001384,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001385,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001394,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60001395,KVMT,Độc lập,Khác,B2B,3,0,0,False,False,False,False,False,False,True
60001396,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60001397,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001400,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60001401,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60001403,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60001406,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60001409,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60001415,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60001420,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001421,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60001426,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001429,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60001430,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001431,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001432,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001433,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001434,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001435,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001436,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001438,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001439,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001440,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001441,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001444,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001445,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001448,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001449,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001450,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001456,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001457,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001458,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001461,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001464,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001466,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001467,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001470,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001472,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001473,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001474,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001477,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001478,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001480,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001483,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001488,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001489,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001490,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001492,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001495,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001496,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001500,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001501,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001502,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001504,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001506,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001508,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001509,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001512,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001513,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001514,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001515,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001516,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001517,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001521,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001522,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001523,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001526,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001527,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001528,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001529,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001530,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001532,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001533,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001534,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001535,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001536,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001539,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001540,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001542,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001545,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001547,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001550,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001551,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001553,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001556,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001561,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001562,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001564,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001567,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001570,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001571,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001572,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001573,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001575,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001577,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001578,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001579,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001582,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001583,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001584,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001586,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001587,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001589,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001592,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001593,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001594,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001595,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001596,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001597,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001598,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001601,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001602,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001603,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001607,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001608,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001611,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001612,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001613,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001614,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001615,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001616,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001617,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001619,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001620,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001621,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001623,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001624,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001625,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001626,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001628,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001630,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001631,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001632,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001635,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001637,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001639,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001640,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001641,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001643,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001644,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001645,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001646,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001647,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001648,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001649,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001652,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001656,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001657,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001658,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001660,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001661,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001662,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001663,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001664,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001665,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001667,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001668,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001670,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001671,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001672,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001673,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001674,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001675,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001676,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001680,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001681,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001682,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001683,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001684,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001685,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001686,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001687,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001688,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001689,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001690,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001691,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001697,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001698,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001699,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001700,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001701,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001702,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001705,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001706,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001708,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001711,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001713,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001714,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001715,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001717,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001718,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001719,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001720,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001722,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001723,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001725,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001726,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001727,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001728,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001729,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001731,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001732,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001733,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001734,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001735,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001741,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001742,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001744,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001746,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001747,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001748,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001749,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001750,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001751,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001754,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001757,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001758,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001759,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001760,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001761,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001763,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001766,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001767,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001768,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001770,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001772,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
